"","BillTrack.Link","State.Link"
"288","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20ENR/SB/SB615%20ENR.PDF"
"289","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/SCCS/SB615%20CCS.PDF"
"290","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20AMENDMENTS/Amendment%20&%20Engr/SB615%20HASB%20&%20ENGR.PDF"
"291","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/HFLR/SB615%20HFLR.PDF"
"292","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/HCSS/SB615%20HCS.PDF"
"293","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20ENGR/SB/SB615%20ENGR.PDF"
"294","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/SFLR/SB615%20SFLR.PDF"
"295","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/SCS/SB615%20CS.PDF"
"296","https://www.billtrack50.com/billdetail/1279660","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB615%20INT.PDF"
"297","https://www.billtrack50.com/billdetail/1280601","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB676%20INT.PDF"
"298","https://www.billtrack50.com/billdetail/1397868","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20ENR/SB/SB1100%20ENR.PDF"
"299","https://www.billtrack50.com/billdetail/1397868","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/HFLR/SB1100%20HFLR.PDF"
"300","https://www.billtrack50.com/billdetail/1397868","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20ENGR/SB/SB1100%20ENGR.PDF"
"301","https://www.billtrack50.com/billdetail/1397868","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/SFLR/SB1100%20SFLR.PDF"
"302","https://www.billtrack50.com/billdetail/1397868","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1100%20INT.PDF"
"303","https://www.billtrack50.com/billdetail/1406924","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/SFLR/SB1142%20SFLR.PDF"
"304","https://www.billtrack50.com/billdetail/1406924","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/SCS/SB1142%20CS.PDF"
"305","https://www.billtrack50.com/billdetail/1406924","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1142%20INT.PDF"
"306","https://www.billtrack50.com/billdetail/1410023","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1164%20INT.PDF"
"307","https://www.billtrack50.com/billdetail/1416240","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1249%20INT.PDF"
"308","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/SCCS/SB1522%20CCS.PDF"
"309","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20AMENDMENTS/Amendment%20&%20Engr/SB1522%20HASB%20&%20ENGR.PDF"
"310","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/HFLR/SB1522%20HFLR.PDF"
"311","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20COMMITTEE%20SUBS/HCSS/SB1522%20HCS.PDF"
"312","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20ENGR/SB/SB1522%20ENGR.PDF"
"313","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20FLR/SFLR/SB1522%20SFLR.PDF"
"314","https://www.billtrack50.com/billdetail/1430848","http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1522%20INT.PDF"
"315","https://www.billtrack50.com/billdetail/1355854","https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=0972&pn=2886"
"316","https://www.billtrack50.com/billdetail/1355854","https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=0972&pn=1133"
"317","https://www.billtrack50.com/billdetail/1479169","https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1191&pn=1562"
"318","https://www.billtrack50.com/billdetail/1465490","https://webserver.rilegislature.gov/BillText22/SenateText22/S2501.pdf"
"319","https://www.billtrack50.com/billdetail/1409582","https://mylrc.sdlegislature.gov/api/Documents/231935.pdf"
"320","https://www.billtrack50.com/billdetail/1409582","https://mylrc.sdlegislature.gov/api/Documents/225598.pdf"
"321","https://www.billtrack50.com/billdetail/1409593","https://mylrc.sdlegislature.gov/api/Documents/225599.pdf"
"322","https://www.billtrack50.com/billdetail/1411098","https://mylrc.sdlegislature.gov/api/Documents/236257.pdf"
"323","https://www.billtrack50.com/billdetail/1411098","https://mylrc.sdlegislature.gov/api/Documents/235332.pdf"
"324","https://www.billtrack50.com/billdetail/1411098","https://mylrc.sdlegislature.gov/api/Documents/233755.pdf"
"325","https://www.billtrack50.com/billdetail/1411098","https://mylrc.sdlegislature.gov/api/Documents/233030.pdf"
"326","https://www.billtrack50.com/billdetail/1411098","https://mylrc.sdlegislature.gov/api/Documents/226040.pdf"
"327","https://www.billtrack50.com/billdetail/1412385","https://mylrc.sdlegislature.gov/api/Documents/231879.pdf"
"328","https://www.billtrack50.com/billdetail/1412385","https://mylrc.sdlegislature.gov/api/Documents/228172.pdf"
"329","https://www.billtrack50.com/billdetail/1412385","https://mylrc.sdlegislature.gov/api/Documents/227409.pdf"
"330","https://www.billtrack50.com/billdetail/1412385","https://mylrc.sdlegislature.gov/api/Documents/226131.pdf"
"331","https://www.billtrack50.com/billdetail/1299924","https://www.capitol.tn.gov/Bills/112/Bill/HB0474.pdf"
"332","https://www.billtrack50.com/billdetail/1299924","http://www.capitol.tn.gov/Bills/112/Bill/HB0474.pdf"
"333","https://www.billtrack50.com/billdetail/1304071","https://www.capitol.tn.gov/Bills/112/Bill/HB0578.pdf"
"334","https://www.billtrack50.com/billdetail/1304071","http://www.capitol.tn.gov/Bills/112/Bill/HB0578.pdf"
"335","https://www.billtrack50.com/billdetail/1311135","https://www.capitol.tn.gov/Bills/112/Bill/HB1177.pdf"
"336","https://www.billtrack50.com/billdetail/1311135","http://www.capitol.tn.gov/Bills/112/Bill/HB1177.pdf"
"337","https://www.billtrack50.com/billdetail/1430583","https://publications.tnsosfiles.com/acts/112/pub/pc0909.pdf"
"338","https://www.billtrack50.com/billdetail/1430583","https://www.capitol.tn.gov/Bills/112/Bill/HB1895.pdf"
"339","https://www.billtrack50.com/billdetail/1436551","https://www.capitol.tn.gov/Bills/112/Bill/HB1944.pdf"
"340","https://www.billtrack50.com/billdetail/1442261","https://publications.tnsosfiles.com/acts/112/pub/pc0744.pdf"
"341","https://www.billtrack50.com/billdetail/1442261","https://www.capitol.tn.gov/Bills/112/Bill/HB2154.pdf"
"342","https://www.billtrack50.com/billdetail/1443266","https://www.capitol.tn.gov/Bills/112/Bill/HB2313.pdf"
"343","https://www.billtrack50.com/billdetail/1443497","https://publications.tnsosfiles.com/acts/112/pub/pc1005.pdf"
"344","https://www.billtrack50.com/billdetail/1443497","https://www.capitol.tn.gov/Bills/112/Bill/HB2316.pdf"
"345","https://www.billtrack50.com/billdetail/1443794","https://www.capitol.tn.gov/Bills/112/Bill/HB2417.pdf"
"346","https://www.billtrack50.com/billdetail/1443825","https://www.capitol.tn.gov/Bills/112/Bill/HB2451.pdf"
"347","https://www.billtrack50.com/billdetail/1443953","https://publications.tnsosfiles.com/acts/112/pub/pc1002.pdf"
"348","https://www.billtrack50.com/billdetail/1443953","https://www.capitol.tn.gov/Bills/112/Bill/HB2454.pdf"
"349","https://www.billtrack50.com/billdetail/1445361","https://www.capitol.tn.gov/Bills/112/Bill/HB2633.pdf"
"350","https://www.billtrack50.com/billdetail/1445258","https://publications.tnsosfiles.com/acts/112/pub/pc0818.pdf"
"351","https://www.billtrack50.com/billdetail/1445258","https://www.capitol.tn.gov/Bills/112/Bill/HB2670.pdf"
"352","https://www.billtrack50.com/billdetail/1445628","https://www.capitol.tn.gov/Bills/112/Bill/HB2835.pdf"
"353","https://www.billtrack50.com/billdetail/1303874","https://www.capitol.tn.gov/Bills/112/Bill/SB0435.pdf"
"354","https://www.billtrack50.com/billdetail/1303874","http://www.capitol.tn.gov/Bills/112/Bill/SB0435.pdf"
"355","https://www.billtrack50.com/billdetail/1306700","http://www.capitol.tn.gov/Bills/112/Bill/SB0657.pdf"
"356","https://www.billtrack50.com/billdetail/1313882","https://www.capitol.tn.gov/Bills/112/Bill/SB1208.pdf"
"357","https://www.billtrack50.com/billdetail/1313882","http://www.capitol.tn.gov/Bills/112/Bill/SB1208.pdf"
"358","https://www.billtrack50.com/billdetail/1313610","https://www.capitol.tn.gov/Bills/112/Bill/SB1216.pdf"
"359","https://www.billtrack50.com/billdetail/1313610","http://www.capitol.tn.gov/Bills/112/Bill/SB1216.pdf"
"360","https://www.billtrack50.com/billdetail/1312482","https://www.capitol.tn.gov/Bills/112/Bill/SB1238.pdf"
"361","https://www.billtrack50.com/billdetail/1312482","http://www.capitol.tn.gov/Bills/112/Bill/SB1238.pdf"
"362","https://www.billtrack50.com/billdetail/1430359","https://www.capitol.tn.gov/Bills/112/Bill/SB1861.pdf"
"363","https://www.billtrack50.com/billdetail/1437263","https://www.capitol.tn.gov/Bills/112/Bill/SB1944.pdf"
"364","https://www.billtrack50.com/billdetail/1442588","https://www.capitol.tn.gov/Bills/112/Bill/SB2153.pdf"
"365","https://www.billtrack50.com/billdetail/1444090","https://www.capitol.tn.gov/Bills/112/Bill/SB2283.pdf"
"366","https://www.billtrack50.com/billdetail/1443774","https://www.capitol.tn.gov/Bills/112/Bill/SB2290.pdf"
"367","https://www.billtrack50.com/billdetail/1443855","https://www.capitol.tn.gov/Bills/112/Bill/SB2292.pdf"
"368","https://www.billtrack50.com/billdetail/1443791","https://www.capitol.tn.gov/Bills/112/Bill/SB2298.pdf"
"369","https://www.billtrack50.com/billdetail/1443884","https://www.capitol.tn.gov/Bills/112/Bill/SB2360.pdf"
"370","https://www.billtrack50.com/billdetail/1444320","https://www.capitol.tn.gov/Bills/112/Bill/SB2407.pdf"
"371","https://www.billtrack50.com/billdetail/1446197","https://www.capitol.tn.gov/Bills/112/Bill/SB2696.pdf"
"372","https://www.billtrack50.com/billdetail/1446850","https://www.capitol.tn.gov/Bills/112/Bill/SB2777.pdf"
"373","https://www.billtrack50.com/billdetail/1435176","https://www.capitol.tn.gov/Bills/112/Bill/SJR0862.pdf"
"374","https://www.billtrack50.com/billdetail/1406271","https://le.utah.gov/~2022/bills/hbillenr/HB0011.pdf"
"375","https://www.billtrack50.com/billdetail/1406271","https://le.utah.gov/~2022/bills/hbillamd/HB0011S04.pdf"
"376","https://www.billtrack50.com/billdetail/1406271","https://le.utah.gov/~2022/bills/hbillint/HB0011S04.pdf"
"377","https://www.billtrack50.com/billdetail/1406271","https://le.utah.gov/~2022/bills/hbillint/HB0011S02.pdf"
"378","https://www.billtrack50.com/billdetail/1406271","https://le.utah.gov/~2022/bills/hbillint/HB0011.pdf"
"379","https://www.billtrack50.com/billdetail/1406271","http://le.utah.gov/~2022/bills/hbillint/HB0011.pdf"
"380","https://www.billtrack50.com/billdetail/1415988","https://le.utah.gov/~2022/bills/hbillint/HB0127.pdf"
"381","https://www.billtrack50.com/billdetail/1410291","https://legislature.vermont.gov/Documents/2022/Docs/BILLS/H-0497/H-0497%20As%20Introduced.pdf"
"382","https://www.billtrack50.com/billdetail/1417631","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB384H3+hil+pdf"
"383","https://www.billtrack50.com/billdetail/1417631","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB384ER+hil+pdf"
"384","https://www.billtrack50.com/billdetail/1417631","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB384H2+hil+pdf"
"385","https://www.billtrack50.com/billdetail/1417631","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB384H1+hil+pdf"
"386","https://www.billtrack50.com/billdetail/1417631","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB384+hil+pdf"
"387","https://www.billtrack50.com/billdetail/1417722","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB753H1+hil+pdf"
"388","https://www.billtrack50.com/billdetail/1417722","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB753+hil+pdf"
"389","https://www.billtrack50.com/billdetail/1419223","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB988+hil+pdf"
"390","https://www.billtrack50.com/billdetail/1418766","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+HB1126+hil+pdf"
"391","https://www.billtrack50.com/billdetail/1407847","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+SB20+hil+pdf"
"392","https://www.billtrack50.com/billdetail/1414987","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+SB177+hil+pdf"
"393","https://www.billtrack50.com/billdetail/1414800","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+SB179+hil+pdf"
"394","https://www.billtrack50.com/billdetail/1433299","https://lis.virginia.gov/cgi-bin/legp604.exe?221+ful+SB766+hil+pdf"
"395","https://www.billtrack50.com/billdetail/1349002","https://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bills/House%20Bills/1556.pdf"
"396","https://www.billtrack50.com/billdetail/1349002","http://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bills/House Bills/1556.pdf"
"397","https://www.billtrack50.com/billdetail/1412244","https://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bill%20Reports/House/1807%20HBA%20ED%2022.pdf"
"398","https://www.billtrack50.com/billdetail/1412244","https://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bills/House%20Bills/1807.pdf"
"399","https://www.billtrack50.com/billdetail/1415141","https://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bills/House%20Bills/1886.pdf"
"400","https://www.billtrack50.com/billdetail/1418821","https://lawfilesext.leg.wa.gov/biennium/2021-22/Pdf/Bills/House%20Bills/1960.pdf"
"401","https://www.billtrack50.com/billdetail/1352974","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/AB195.pdf"
"402","https://www.billtrack50.com/billdetail/1352909","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/AB196.pdf"
"403","https://www.billtrack50.com/billdetail/1388134","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/AB562.pdf"
"404","https://www.billtrack50.com/billdetail/1456328","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/AB977.pdf"
"405","https://www.billtrack50.com/billdetail/1367648","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/SB322.pdf"
"406","https://www.billtrack50.com/billdetail/1367626","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/SB323.pdf"
"407","https://www.billtrack50.com/billdetail/1444409","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/SB915.pdf"
"408","https://www.billtrack50.com/billdetail/1453817","https://www.wyoleg.gov/2022/Introduced/HB0097.pdf"
"409","https://www.billtrack50.com/billdetail/1445083","https://www.wyoleg.gov/2022/Engross/SF0051.pdf"
"410","https://www.billtrack50.com/billdetail/1445083","https://www.wyoleg.gov/2022/Introduced/SF0051.pdf"
"411","https://www.billtrack50.com/billdetail/1456152","https://www.wyoleg.gov/2022/Engross/SF0103.pdf"
"412","https://www.billtrack50.com/billdetail/1456152","https://www.wyoleg.gov/2022/Introduced/SF0103.pdf"
"413","https://www.billtrack50.com/billdetail/1262675","http://www.akleg.gov/PDF/32/Bills/HB0017A.PDF"
"414","https://www.billtrack50.com/billdetail/1290229","https://www.azleg.gov/legtext/55leg/1r/bills/hb2744p.pdf"
"415","https://www.billtrack50.com/billdetail/1391682","https://www.flsenate.gov/Session/Bill/2022/373/BillText/Filed/PDF"
"416","https://www.billtrack50.com/billdetail/1409378","http://iga.in.gov/static-documents/2/5/f/e/25fe6b5d/SB0128.01.INTR.pdf"
"417","https://www.billtrack50.com/billdetail/1409378","http://iga.in.gov/static-documents/e/9/d/3/e9d3b6d8/SB0128.01.INTR.FN001.pdf"
"418","https://www.billtrack50.com/billdetail/1451767","http://kslegislature.org/li/b2021_22/measures/documents/hb2665_00_0000.pdf"
"419","https://www.billtrack50.com/billdetail/1410750","https://apps.legislature.ky.gov/recorddocuments/bill/22RS/hb11/orig_bill.pdf"
"420","https://www.billtrack50.com/billdetail/1410921","https://apps.legislature.ky.gov/recorddocuments/bill/22RS/hb15/orig_bill.pdf"
"421","https://www.billtrack50.com/billdetail/1325992","http://www.legislature.mi.gov/documents/2021-2022/billintroduced/House/pdf/2021-HIB-4297.pdf"
"422","https://www.billtrack50.com/billdetail/1340896","http://www.legislature.mi.gov/documents/2021-2022/billintroduced/Senate/pdf/2021-SIB-0208.pdf"
"423","https://www.billtrack50.com/billdetail/1403857","https://www.house.mo.gov/billtracking/bills221/hlrbillspdf/4018H.01I.pdf"
"424","https://www.billtrack50.com/billdetail/1404266","https://www.senate.mo.gov/22info/pdf-bill/intro/SB711.pdf"
"425","https://www.billtrack50.com/billdetail/1260838","https://nebraskalegislature.gov/FloorDocs/107/PDF/Intro/LB120.pdf"
"426","https://www.billtrack50.com/billdetail/1263379","https://nebraskalegislature.gov/FloorDocs/107/PDF/Intro/LB230.pdf"
"427","https://www.billtrack50.com/billdetail/1354203","https://www.ncleg.gov/Sessions/2021/Bills/House/PDF/H450v1.pdf"
"428","https://www.billtrack50.com/billdetail/1354203","https://www.ncleg.gov/Sessions/2021/Bills/House/PDF/H450v0.pdf"
"429","https://www.billtrack50.com/billdetail/1354214","https://www.ncleg.gov/Sessions/2021/Bills/Senate/PDF/S396v1.pdf"
"430","https://www.billtrack50.com/billdetail/1354214","https://www.ncleg.gov/Sessions/2021/Bills/Senate/PDF/S396v0.pdf"
"431","https://www.billtrack50.com/billdetail/1347760","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/hb208/IN/00/hb208_00_IN?format=pdf"
"432","https://www.billtrack50.com/billdetail/1347760","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/hb208/IN/00?format=pdf"
"433","https://www.billtrack50.com/billdetail/1341097","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/sb119/IN/00?format=pdf"
"434","https://www.billtrack50.com/billdetail/1342503","https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0313&pn=0328"
"435","https://www.billtrack50.com/billdetail/1376743","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/SB362.pdf"
